account_id,district_id,frequency,Date,Account_type,Card _assigned
1424,32,Monthly Issuance,2021-05-20,NRI account,Silver
2366,68,Monthly Issuance,2021-05-20,Savings account,Silver
2668,21,Monthly Issuance,2021-05-20,NRI account,Silver
2698,49,Monthly Issuance,2021-05-21,NRI account,Silver
3872,25,Monthly Issuance,2021-05-21,NRI account,Silver
10343,8,Monthly Issuance,2021-05-22,Savings account,Silver
2743,51,Monthly Issuance,2021-05-22,Salary account,Silver
834,3,Monthly Issuance,2021-05-23,Salary account,Silver
1956,63,Monthly Issuance,2021-05-23,NRI account,Silver
4729,66,Monthly Issuance,2021-05-23,Salary account,Silver
760,1,Monthly Issuance,2021-05-24,Savings account,Silver
2324,1,Monthly Issuance,2021-05-24,Salary account,Silver
7559,56,Monthly Issuance,2021-05-24,NRI account,Silver
9208,29,Monthly Issuance,2021-05-24,NRI account,Silver
3163,41,Monthly Issuance,2021-05-24,Savings account,Silver
3732,21,Monthly Issuance,2021-05-25,Savings account,Silver
1710,74,Monthly Issuance,2021-05-25,Salary account,Silver
868,1,Monthly Issuance,2021-05-26,Salary account,Silver
534,1,Monthly Issuance,2021-05-26,NRI account,Silver
3662,4,Monthly Issuance,2021-05-26,Savings account,Silver
11053,46,Monthly Issuance,2021-05-27,NRI account,Silver
3172,77,Monthly Issuance,2021-05-27,NRI account,Silver
3905,54,Issuance After a Transaction,2021-05-28,Salary account,Gold
464,43,Monthly Issuance,2021-05-28,Salary account,Silver
1574,75,Monthly Issuance,2021-05-28,NRI account,Silver
2891,42,Monthly Issuance,2021-05-28,Salary account,Silver
2860,54,Weekly Issuance,2021-05-30,NRI account,Diamond
10679,1,Monthly Issuance,2021-05-30,NRI account,Silver
5,15,Monthly Issuance,2021-05-30,Savings account,Silver
4130,70,Monthly Issuance,2021-06-01,NRI account,Silver
4527,9,Monthly Issuance,2021-06-01,NRI account,Silver
3951,22,Monthly Issuance,2021-06-02,Savings account,Silver
3700,1,Monthly Issuance,2021-06-03,Savings account,Silver
2564,36,Monthly Issuance,2021-06-03,Salary account,Silver
3202,8,Monthly Issuance,2021-06-04,NRI account,Silver
879,9,Monthly Issuance,2021-06-04,NRI account,Silver
2404,8,Monthly Issuance,2021-06-05,Savings account,Silver
1537,54,Monthly Issuance,2021-06-06,NRI account,Silver
3768,52,Monthly Issuance,2021-06-06,Savings account,Silver
5944,27,Monthly Issuance,2021-06-06,Savings account,Silver
9673,76,Monthly Issuance,2021-06-07,NRI account,Silver
229,1,Monthly Issuance,2021-06-07,Salary account,Silver
614,25,Monthly Issuance,2021-06-07,Salary account,Silver
1724,48,Monthly Issuance,2021-06-07,Savings account,Silver
1185,12,Monthly Issuance,2021-06-07,Salary account,Silver
349,72,Monthly Issuance,2021-06-08,NRI account,Silver
682,54,Monthly Issuance,2021-06-08,Savings account,Silver
291,7,Monthly Issuance,2021-06-08,NRI account,Silver
3211,72,Monthly Issuance,2021-06-09,Savings account,Silver
3060,73,Monthly Issuance,2021-06-09,Salary account,Silver
4471,4,Weekly Issuance,2021-06-09,NRI account,Diamond
2956,15,Monthly Issuance,2021-06-10,NRI account,Silver
2019,64,Monthly Issuance,2021-06-11,Savings account,Silver
1491,47,Monthly Issuance,2021-06-11,NRI account,Silver
3496,42,Monthly Issuance,2021-06-11,Savings account,Silver
1841,36,Monthly Issuance,2021-06-12,NRI account,Silver
7180,7,Weekly Issuance,2021-06-12,Salary account,Diamond
5648,59,Monthly Issuance,2021-06-13,Salary account,Silver
2509,43,Monthly Issuance,2021-06-13,Savings account,Silver
2878,1,Monthly Issuance,2021-06-14,NRI account,Silver
1015,1,Monthly Issuance,2021-06-14,Salary account,Silver
1753,71,Monthly Issuance,2021-06-14,NRI account,Silver
2372,1,Monthly Issuance,2021-06-15,Savings account,Silver
6097,29,Monthly Issuance,2021-06-15,Salary account,Silver
2720,2,Weekly Issuance,2021-06-16,NRI account,Diamond
2006,25,Monthly Issuance,2021-06-16,Savings account,Silver
3953,1,Monthly Issuance,2021-06-16,Savings account,Silver
2135,51,Monthly Issuance,2021-06-17,Savings account,Silver
1551,72,Monthly Issuance,2021-06-18,Savings account,Silver
1095,54,Monthly Issuance,2021-06-18,Savings account,Silver
3703,74,Monthly Issuance,2021-06-18,Salary account,Silver
3719,37,Monthly Issuance,2021-06-19,Savings account,Silver
2057,1,Monthly Issuance,2021-06-20,Savings account,Silver
2560,15,Monthly Issuance,2021-06-20,Savings account,Silver
3986,19,Monthly Issuance,2021-06-20,NRI account,Silver
4858,67,Monthly Issuance,2021-06-21,NRI account,Silver
1354,31,Monthly Issuance,2021-06-21,NRI account,Silver
3262,23,Monthly Issuance,2021-06-22,Savings account,Silver
3100,65,Monthly Issuance,2021-06-22,Salary account,Silver
1839,5,Monthly Issuance,2021-06-22,Salary account,Silver
3996,1,Monthly Issuance,2021-06-22,Savings account,Silver
622,24,Monthly Issuance,2021-06-22,Savings account,Silver
2340,14,Monthly Issuance,2021-06-22,NRI account,Silver
641,40,Monthly Issuance,2021-06-22,NRI account,Silver
3461,8,Monthly Issuance,2021-06-23,Salary account,Silver
672,53,Monthly Issuance,2021-06-23,Salary account,Silver
8645,60,Monthly Issuance,2021-06-23,Savings account,Silver
438,37,Monthly Issuance,2021-06-23,Salary account,Silver
2443,46,Monthly Issuance,2021-06-25,Salary account,Silver
4309,74,Weekly Issuance,2021-06-25,NRI account,Diamond
3075,71,Monthly Issuance,2021-06-25,Salary account,Silver
2200,1,Monthly Issuance,2021-06-26,Salary account,Silver
3245,45,Monthly Issuance,2021-06-26,Salary account,Silver
2806,53,Monthly Issuance,2021-06-26,Salary account,Silver
556,12,Monthly Issuance,2021-06-26,NRI account,Silver
4301,1,Monthly Issuance,2021-06-26,Savings account,Silver
4156,42,Monthly Issuance,2021-06-27,Savings account,Silver
1921,42,Monthly Issuance,2021-06-27,NRI account,Silver
2939,5,Monthly Issuance,2021-06-28,NRI account,Silver
3665,28,Monthly Issuance,2021-06-28,Savings account,Silver
3524,66,Monthly Issuance,2021-06-28,NRI account,Silver
5196,13,Weekly Issuance,2021-06-29,Salary account,Diamond
2883,77,Monthly Issuance,2021-06-29,Salary account,Silver
1346,74,Monthly Issuance,2021-07-01,Salary account,Silver
1514,7,Monthly Issuance,2021-07-01,Salary account,Silver
3154,1,Monthly Issuance,2021-07-02,NRI account,Silver
2081,36,Monthly Issuance,2021-07-02,NRI account,Silver
1255,68,Monthly Issuance,2021-07-02,Salary account,Silver
2208,7,Monthly Issuance,2021-07-02,Savings account,Silver
1284,55,Monthly Issuance,2021-07-02,NRI account,Silver
8153,9,Monthly Issuance,2021-07-02,Salary account,Silver
7721,13,Monthly Issuance,2021-07-03,Salary account,Silver
3889,16,Monthly Issuance,2021-07-03,Savings account,Silver
3085,66,Monthly Issuance,2021-07-03,Savings account,Silver
768,26,Monthly Issuance,2021-07-03,NRI account,Silver
8919,62,Monthly Issuance,2021-07-03,NRI account,Silver
185,32,Monthly Issuance,2021-07-04,Savings account,Silver
4150,65,Monthly Issuance,2021-07-05,Salary account,Silver
10774,46,Monthly Issuance,2021-07-05,Savings account,Silver
2728,52,Weekly Issuance,2021-07-06,Salary account,Diamond
1339,76,Monthly Issuance,2021-07-06,Salary account,Silver
1929,1,Monthly Issuance,2021-07-06,NRI account,Silver
3433,73,Monthly Issuance,2021-07-07,NRI account,Silver
2337,65,Monthly Issuance,2021-07-07,NRI account,Silver
3,5,Monthly Issuance,2021-07-07,NRI account,Silver
2093,64,Monthly Issuance,2021-07-07,Savings account,Silver
3906,52,Monthly Issuance,2021-07-08,NRI account,Silver
3529,12,Monthly Issuance,2021-07-08,Salary account,Silver
864,72,Monthly Issuance,2021-07-08,NRI account,Silver
4336,2,Monthly Issuance,2021-07-08,Salary account,Silver
1647,1,Monthly Issuance,2021-07-09,Savings account,Silver
2169,57,Monthly Issuance,2021-07-09,Salary account,Silver
258,64,Monthly Issuance,2021-07-09,Savings account,Silver
1110,54,Monthly Issuance,2021-07-10,Salary account,Silver
105,21,Monthly Issuance,2021-07-10,Savings account,Silver
2992,43,Monthly Issuance,2021-07-11,NRI account,Silver
11317,50,Monthly Issuance,2021-07-11,Savings account,Silver
1681,68,Monthly Issuance,2021-07-11,NRI account,Silver
3428,27,Monthly Issuance,2021-07-12,Savings account,Silver
679,22,Monthly Issuance,2021-07-12,Savings account,Silver
10644,16,Monthly Issuance,2021-07-12,NRI account,Silver
2182,22,Monthly Issuance,2021-07-12,Salary account,Silver
9560,1,Monthly Issuance,2021-07-13,NRI account,Silver
3985,1,Monthly Issuance,2021-07-13,Salary account,Silver
3833,77,Monthly Issuance,2021-07-13,NRI account,Silver
705,35,Monthly Issuance,2021-07-14,Salary account,Silver
2447,38,Monthly Issuance,2021-07-14,Salary account,Silver
2452,1,Monthly Issuance,2021-07-14,Savings account,Silver
469,72,Monthly Issuance,2021-07-14,Salary account,Silver
483,70,Monthly Issuance,2021-07-15,Salary account,Silver
2678,1,Monthly Issuance,2021-07-15,Salary account,Silver
2183,54,Monthly Issuance,2021-07-17,Salary account,Silver
7052,55,Issuance After a Transaction,2021-07-17,Salary account,Gold
680,17,Monthly Issuance,2021-07-18,Savings account,Silver
284,54,Monthly Issuance,2021-07-18,Savings account,Silver
1027,68,Monthly Issuance,2021-07-18,Salary account,Silver
1995,54,Monthly Issuance,2021-07-18,Savings account,Silver
211,28,Monthly Issuance,2021-07-19,Savings account,Silver
1432,27,Monthly Issuance,2021-07-19,NRI account,Silver
2369,49,Monthly Issuance,2021-07-19,Salary account,Silver
3867,1,Monthly Issuance,2021-07-19,Savings account,Silver
1890,1,Weekly Issuance,2021-07-20,NRI account,Diamond
2204,9,Monthly Issuance,2021-07-20,NRI account,Silver
970,18,Monthly Issuance,2021-07-20,Savings account,Silver
5290,34,Monthly Issuance,2021-07-21,Salary account,Silver
2316,1,Monthly Issuance,2021-07-21,Savings account,Silver
611,46,Monthly Issuance,2021-07-21,Salary account,Silver
1794,74,Monthly Issuance,2021-07-23,Salary account,Silver
801,16,Monthly Issuance,2021-07-23,NRI account,Silver
3057,9,Monthly Issuance,2021-07-23,Salary account,Silver
2196,11,Monthly Issuance,2021-07-24,Savings account,Silver
2646,6,Monthly Issuance,2021-07-24,Salary account,Silver
2722,69,Monthly Issuance,2021-07-24,Salary account,Silver
2679,67,Monthly Issuance,2021-07-24,Salary account,Silver
2587,1,Monthly Issuance,2021-07-25,Salary account,Silver
3346,1,Monthly Issuance,2021-07-25,Salary account,Silver
1454,46,Monthly Issuance,2021-07-25,NRI account,Silver
2197,46,Monthly Issuance,2021-07-26,Salary account,Silver
1776,36,Monthly Issuance,2021-07-27,Savings account,Silver
547,24,Monthly Issuance,2021-07-27,Savings account,Silver
5758,44,Monthly Issuance,2021-07-28,NRI account,Silver
3185,45,Monthly Issuance,2021-07-29,NRI account,Silver
1950,70,Monthly Issuance,2021-08-01,Salary account,Silver
811,14,Weekly Issuance,2021-08-01,NRI account,Diamond
3381,68,Monthly Issuance,2021-08-02,NRI account,Silver
1522,48,Monthly Issuance,2021-08-02,Salary account,Silver
41,72,Monthly Issuance,2021-08-02,Salary account,Silver
4533,68,Monthly Issuance,2021-08-03,NRI account,Silver
3343,1,Monthly Issuance,2021-08-03,NRI account,Silver
3686,77,Monthly Issuance,2021-08-03,Salary account,Silver
2927,37,Monthly Issuance,2021-08-04,NRI account,Silver
4091,9,Monthly Issuance,2021-08-04,NRI account,Silver
6602,74,Monthly Issuance,2021-08-04,Salary account,Silver
2558,46,Monthly Issuance,2021-08-04,Savings account,Silver
3208,29,Monthly Issuance,2021-08-04,NRI account,Silver
1389,34,Monthly Issuance,2021-08-05,Salary account,Silver
1033,32,Monthly Issuance,2021-08-05,Savings account,Silver
2449,23,Monthly Issuance,2021-08-05,Salary account,Silver
2000,5,Monthly Issuance,2021-08-06,Salary account,Silver
3724,16,Monthly Issuance,2021-08-06,Savings account,Silver
3281,1,Monthly Issuance,2021-08-06,Savings account,Silver
326,61,Monthly Issuance,2021-08-06,NRI account,Silver
307,26,Monthly Issuance,2021-08-07,Savings account,Silver
1951,23,Monthly Issuance,2021-08-07,NRI account,Silver
4445,47,Monthly Issuance,2021-08-07,Savings account,Silver
2338,59,Monthly Issuance,2021-08-08,Savings account,Silver
1319,56,Issuance After a Transaction,2021-08-08,Salary account,Gold
311,50,Monthly Issuance,2021-08-08,NRI account,Silver
3293,1,Monthly Issuance,2021-08-08,Salary account,Silver
1648,40,Monthly Issuance,2021-08-08,Salary account,Silver
38,19,Weekly Issuance,2021-08-08,Salary account,Diamond
1434,70,Monthly Issuance,2021-08-08,Savings account,Silver
7437,19,Weekly Issuance,2021-08-08,Salary account,Diamond
4784,46,Monthly Issuance,2021-08-08,NRI account,Silver
2644,1,Monthly Issuance,2021-08-08,NRI account,Silver
785,21,Weekly Issuance,2021-08-09,Savings account,Diamond
2776,23,Monthly Issuance,2021-08-10,Savings account,Silver
5572,15,Monthly Issuance,2021-08-11,Salary account,Silver
3046,74,Monthly Issuance,2021-08-11,Savings account,Silver
2138,75,Monthly Issuance,2021-08-11,Salary account,Silver
1662,1,Monthly Issuance,2021-08-11,Salary account,Silver
386,1,Monthly Issuance,2021-08-11,Savings account,Silver
591,1,Monthly Issuance,2021-08-12,Savings account,Silver
792,3,Monthly Issuance,2021-08-13,Savings account,Silver
1043,1,Monthly Issuance,2021-08-13,NRI account,Silver
9433,59,Monthly Issuance,2021-08-14,Salary account,Silver
509,36,Monthly Issuance,2021-08-14,NRI account,Silver
1747,30,Monthly Issuance,2021-08-14,Salary account,Silver
2073,59,Monthly Issuance,2021-08-14,Savings account,Silver
3097,66,Monthly Issuance,2021-08-14,Savings account,Silver
3062,17,Monthly Issuance,2021-08-15,Savings account,Silver
1355,1,Monthly Issuance,2021-08-16,Savings account,Silver
1881,60,Monthly Issuance,2021-08-17,Savings account,Silver
2595,1,Monthly Issuance,2021-08-17,NRI account,Silver
13,76,Monthly Issuance,2021-08-17,Salary account,Silver
996,47,Monthly Issuance,2021-08-18,NRI account,Silver
37,20,Monthly Issuance,2021-08-18,Salary account,Silver
2829,66,Monthly Issuance,2021-08-18,Salary account,Silver
529,39,Monthly Issuance,2021-08-18,Savings account,Silver
1857,37,Monthly Issuance,2021-08-18,Savings account,Silver
9140,32,Monthly Issuance,2021-08-18,Salary account,Silver
2485,41,Monthly Issuance,2021-08-18,Salary account,Silver
2607,1,Monthly Issuance,2021-08-19,NRI account,Silver
653,27,Monthly Issuance,2021-08-19,NRI account,Silver
10799,76,Monthly Issuance,2021-08-19,Salary account,Silver
1567,10,Monthly Issuance,2021-08-19,NRI account,Silver
1845,47,Monthly Issuance,2021-08-20,NRI account,Silver
1181,69,Monthly Issuance,2021-08-20,NRI account,Silver
3070,56,Monthly Issuance,2021-08-21,Salary account,Silver
645,70,Monthly Issuance,2021-08-21,Savings account,Silver
1795,53,Monthly Issuance,2021-08-21,Savings account,Silver
2442,14,Monthly Issuance,2021-08-21,NRI account,Silver
2845,62,Monthly Issuance,2021-08-21,Salary account,Silver
8639,46,Monthly Issuance,2021-08-22,Salary account,Silver
4003,25,Monthly Issuance,2021-08-22,Salary account,Silver
3537,45,Monthly Issuance,2021-08-22,Salary account,Silver
2394,62,Monthly Issuance,2021-08-23,Savings account,Silver
859,13,Monthly Issuance,2021-08-26,NRI account,Silver
3798,15,Monthly Issuance,2021-08-27,Salary account,Silver
2317,68,Monthly Issuance,2021-08-28,Savings account,Silver
3828,44,Monthly Issuance,2021-08-28,Salary account,Silver
2422,27,Monthly Issuance,2021-08-29,Savings account,Silver
3556,58,Monthly Issuance,2021-08-29,Salary account,Silver
1154,5,Weekly Issuance,2021-08-29,Savings account,Diamond
3901,12,Monthly Issuance,2021-08-30,NRI account,Silver
3950,48,Monthly Issuance,2021-09-01,Salary account,Silver
2142,42,Monthly Issuance,2021-09-01,Salary account,Silver
2492,73,Monthly Issuance,2021-09-01,Savings account,Silver
45,64,Monthly Issuance,2021-09-02,Salary account,Silver
2172,1,Monthly Issuance,2021-09-02,Salary account,Silver
909,30,Monthly Issuance,2021-09-02,NRI account,Silver
10243,44,Monthly Issuance,2021-09-03,NRI account,Silver
1026,20,Monthly Issuance,2021-09-03,Salary account,Silver
3444,53,Weekly Issuance,2021-09-04,Salary account,Diamond
1764,68,Monthly Issuance,2021-09-04,Savings account,Silver
4158,27,Monthly Issuance,2021-09-04,Salary account,Silver
585,4,Monthly Issuance,2021-09-04,NRI account,Silver
5698,1,Monthly Issuance,2021-09-04,NRI account,Silver
178,59,Monthly Issuance,2021-09-06,Salary account,Silver
2079,55,Monthly Issuance,2021-09-06,NRI account,Silver
2480,35,Monthly Issuance,2021-09-07,NRI account,Silver
2444,76,Monthly Issuance,2021-09-07,Savings account,Silver
3516,36,Weekly Issuance,2021-09-07,Savings account,Diamond
1303,23,Monthly Issuance,2021-09-08,Salary account,Silver
783,1,Monthly Issuance,2021-09-08,NRI account,Silver
1729,53,Monthly Issuance,2021-09-08,NRI account,Silver
1790,70,Monthly Issuance,2021-09-08,NRI account,Silver
2351,74,Monthly Issuance,2021-09-08,Savings account,Silver
2997,40,Monthly Issuance,2021-09-09,Salary account,Silver
10650,76,Monthly Issuance,2021-09-09,NRI account,Silver
2684,7,Monthly Issuance,2021-09-10,Salary account,Silver
2459,55,Monthly Issuance,2021-09-10,Savings account,Silver
1240,1,Monthly Issuance,2021-09-11,NRI account,Silver
1783,70,Monthly Issuance,2021-09-11,Salary account,Silver
7156,71,Monthly Issuance,2021-09-11,NRI account,Silver
1085,42,Monthly Issuance,2021-09-11,NRI account,Silver
677,70,Monthly Issuance,2021-09-13,NRI account,Silver
6505,7,Monthly Issuance,2021-09-13,Savings account,Silver
402,68,Monthly Issuance,2021-09-14,Salary account,Silver
9156,18,Monthly Issuance,2021-09-14,Savings account,Silver
3987,25,Monthly Issuance,2021-09-14,Salary account,Silver
3852,20,Monthly Issuance,2021-09-14,NRI account,Silver
384,24,Weekly Issuance,2021-09-14,NRI account,Diamond
1946,46,Monthly Issuance,2021-09-16,Savings account,Silver
3603,3,Monthly Issuance,2021-09-17,Savings account,Silver
1872,61,Monthly Issuance,2021-09-17,NRI account,Silver
3671,21,Monthly Issuance,2021-09-17,NRI account,Silver
735,70,Monthly Issuance,2021-09-17,NRI account,Silver
3274,76,Monthly Issuance,2021-09-17,NRI account,Silver
5870,75,Monthly Issuance,2021-09-17,Salary account,Silver
5283,15,Monthly Issuance,2021-09-18,Savings account,Silver
1438,23,Weekly Issuance,2021-09-18,Salary account,Diamond
328,1,Monthly Issuance,2021-09-18,NRI account,Silver
118,68,Monthly Issuance,2021-09-18,NRI account,Silver
387,72,Monthly Issuance,2021-09-19,Salary account,Silver
3300,71,Monthly Issuance,2021-09-19,NRI account,Silver
3657,62,Monthly Issuance,2021-09-19,NRI account,Silver
823,71,Monthly Issuance,2021-09-19,Savings account,Silver
1876,1,Monthly Issuance,2021-09-20,Savings account,Silver
2765,69,Monthly Issuance,2021-09-20,NRI account,Silver
3463,38,Monthly Issuance,2021-09-21,Salary account,Silver
3103,1,Issuance After a Transaction,2021-09-21,NRI account,Gold
